,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.676163,AAPL,Appl,Common Stock,NASDAQ-GS,$149.17,-0.09,-0.06%,down,Market Open
