,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.378681,SPG,Simo,Common Stock Real Estate Investment Trust,NYSE,$143.9107,-1.0493,-0.72%,down,Market Open
