,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.203578,PYPL,PayPa,Common Stock,NASDAQ-GS,$245.12,-13.24,-5.12%,down,Market Open
