,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.531396,TMUS,T-Mobil,Common Stock,NASDAQ-GS,$117.495,-4.445,-3.65%,down,Market Open
