,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.393482,USB,U.S,Common Stock,NYSE,$61.92,-0.66,-1.05%,down,Market Open
