,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.463132,UPS,Unite,Class B Common Stock,NYSE,$199.04,+3.77,+1.93%,up,Market Open
