,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.200085,MCD,McDonald',Common Stock,NYSE,$241.86,+2.14,+0.89%,up,Market Open
