,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.281057,MS,Morga,Common Stock,NYSE,$99.915,-0.745,-0.74%,down,Market Open
