,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.780388,XOM,Exxo,Common Stock,NYSE,$62.66,-1.19,-1.86%,down,Market Open
