,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.932516,BK,Th,Common Stock,NYSE,$59.34,+0.03,+0.05%,up,Market Open
