,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.926513,C,Citigroup,Common Stock,NYSE,$70.1451,-1.6749,-2.33%,down,Market Open
