,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.001723,CRM,Salesforce.co,Common Stock,NYSE,$290.23,+0.14,+0.05%,up,Market Open
