,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.745624,BA,Boein,Common Stock,NYSE,$214.38,-1.79,-0.83%,down,Market Open
