,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.662673,IBM,Internationa,Common Stock,NYSE,$129.28,-12.62,-8.89%,down,Market Open
