,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.740237,INTC,Inte,Common Stock,NASDAQ-GS,$55.61,+0.24,+0.43%,up,Market Open
