,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.242445,UNH,UnitedHealt,Common Stock,NYSE,$440.10,+5.01,+1.15%,up,Market Open
