,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.655295,CSCO,Cisc,Common Stock,NASDAQ-GS,$55.705,-0.495,-0.88%,down,Market Open
