,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.332160,PFE,Pfizer,Common Stock,NYSE,$42.665,-0.135,-0.32%,down,Market Open
