,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.138001,LMT,Lockhee,Common Stock,NYSE,$370.965,-0.165,-0.04%,down,Market Open
