,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.238010,MET,MetLife,Common Stock,NYSE,$65.64,-0.96,-1.44%,down,Market Open
