,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.907312,MMM,3,Common Stock,NYSE,$181.01,-1.41,-0.77%,down,Market Open
