,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.319405,TMO,Therm,Common Stock,NYSE,$606.59,+0.99,+0.16%,up,Market Open
