,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.252947,LOW,Lowe',Common Stock,NYSE,$226.99,+1.98,+0.88%,up,Market Open
