,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.431004,RTX,Raytheo,Common Stock,NYSE,$91.31,-0.37,-0.40%,down,Market Open
