,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.102171,QCOM,QUALCOM,Common Stock,NASDAQ-GS,$131.94,-0.22,-0.17%,down,Market Open
