,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.947010,CHTR,Charte,Class A Common Stock,NASDAQ-GS,$732.55,-1.46,-0.20%,down,Market Open
