,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.650828,GOOG,Alphabe,Class C Capital Stock,NASDAQ-GS,$2842.895,-5.405,-0.19%,down,Market Open
