,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.526971,VZ,Verizo,Common Stock,Dual Listed,$53.335,-0.275,-0.51%,down,Market Open
