,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.247973,MDT,Medtroni,Ordinary Shares,NYSE,$121.55,-0.24,-0.20%,down,Market Open
