,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.521263,TSLA,Tesla,Common Stock,NASDAQ-GS,$894.40,+28.60,+3.30%,up,Market Open
