,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.838630,JPM,J,Common Stock,NYSE,$169.20,-1.64,-0.96%,down,Market Open
