,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.288695,WFC,Well,Common Stock,NYSE,$50.205,+0.045,+0.09%,up,Market Open
