,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.971275,BIIB,Bioge,Common Stock,NASDAQ-GS,$270.63,+4.06,+1.52%,up,Market Open
