,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.273426,V,Vis,Common Stock,NYSE,$229.85,-1.57,-0.68%,down,Market Open
