,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.387797,MO,Altri,Common Stock,NYSE,$48.22,-0.21,-0.43%,down,Market Open
