,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.939034,KHC,Th,Common Stock,NASDAQ-GS,$36.225,-0.695,-1.88%,down,Market Open
