,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.808085,WBA,Walgreen,Common Stock,NASDAQ-GS,$48.84,+0.45,+0.93%,up,Market Open
