,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:26.112991,GS,Goldma,Common Stock,NYSE,$407.135,-0.755,-0.19%,down,Market Open
