,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.724558,AMGN,Amge,Common Stock,NASDAQ-GS,$208.54,-1.12,-0.53%,down,Market Open
