,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.754371,BLK,BlackRock,Common Stock,NYSE,$902.34,-0.59,-0.07%,down,Market Open
