,Time,Symbol,Company,Stock Type,Exchange,Last Sale Price,Net Change,Percent Change,Delta Indicator,Market Status
0,2021-10-21 12:01:25.680979,ACN,Accentur,Class A Ordinary Shares,NYSE,$346.60,+0.80,+0.23%,up,Market Open
